id,fecha_siniestro,tipo_automovil,marca,modelo,lng,lat,day,month
32270,15-01-2011 00:00,Automovil,Toyota,Yaris gl,-73.1668075,-37.0852189,Saturday,January
32271,12-01-2011 00:00,Station wagon,Nissan,X-trail s 4x4,-70.3948673,-23.5536311,Wednesday,January
32272,14-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-71.2292042,-29.8723158,Friday,January
32273,13-01-2011 00:00,Automovil,Chevrolet,Corsa extr nb 1.6 pwr ltd,-70.5280502,-33.3307128,Thursday,January
32274,15-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-3.5231153,36.7240406,Saturday,January
32275,17-01-2011 00:00,Automovil,Toyota,Yaris gli,-70.2433744,-33.186642600000006,Monday,January
32276,17-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.590836,-33.39773889999999,Monday,January
32277,18-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.619679,-33.4212658,Tuesday,January
32278,18-01-2011 00:00,Automovil,Kia motors,New cerato lx ac,-70.6442467,-33.3912007,Tuesday,January
32279,17-01-2011 00:00,Automovil,Kia motors,Otra,-70.67657864,-33.492736,Monday,January
32280,16-01-2011 00:00,Automovil,Subaru,Legacy 2.5i 4d 4wd lsi at,-70.5706252,-33.5527438,Sunday,January
32281,19-01-2011 00:00,Minibus,Hyundai,Van h-1 hsv,-7.40512,37.3237041,Wednesday,January
32282,19-01-2011 00:00,Camiones,Kia motors,Frontier 2.7 plus c/s,15.0502758,12.1191543,Wednesday,January
32283,19-01-2011 00:00,Furgon,Citroen,Berlingo,-70.65314869,-33.46076679,Wednesday,January
32284,20-01-2011 00:00,Todo terreno,Kia motors,Sportage,-97.4258745,20.5147615,Thursday,January
32285,20-01-2011 00:00,Camioneta,Hyundai,Porter,-70.654485,-33.4079671,Thursday,January
32286,20-01-2011 00:00,Furgon,Suzuki,Apv van,-70.654485,-33.4079671,Thursday,January
32287,18-01-2011 00:00,Automovil,Volkswagen,Golf r32,9.0715003,52.7686056,Tuesday,January
32288,19-01-2011 00:00,Camioneta,Nissan,Terrano,-70.5869722,-33.3911243,Wednesday,January
32289,19-01-2011 00:00,Todo terreno,Subaru,Forester 2.0 awd turbo,-116.8721134,32.5296553,Wednesday,January
32290,21-01-2011 00:00,Automovil,Toyota,Yaris gli,-70.6781329,-33.356801399999995,Friday,January
32291,18-01-2011 00:00,Minibus,Hyundai,H1 2.4 hsv 7s at sr,-79.1514252,34.9878791,Tuesday,January
32292,20-01-2011 00:00,Automovil,Toyota,Yaris gl,-97.1862093,20.1942656,Thursday,January
32294,20-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-37.3983191,-6.7611431,Thursday,January
32295,21-01-2011 00:00,Automovil,Peugeot,206 cc 1.6 16v aut.,-69.67306782,18.4293511,Friday,January
32296,20-01-2011 00:00,Automovil,Toyota,Yaris xli,-87.8260517,14.2886187,Thursday,January
32297,20-01-2011 00:00,Automovil,Chevrolet,Aveo ii ls hb 3p 1.4 mt,-72.019397,-35.092729,Thursday,January
32298,22-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.6323706,-33.4340135,Saturday,January
32299,12-01-2011 00:00,Camioneta,Toyota,Hilux d/c,-70.54933747,-33.38317587,Wednesday,January
32300,24-01-2011 00:00,Todo terreno,Kia motors,Frontier 2.7 plus c/s,-70.0118232,-32.6529484,Monday,January
32301,23-01-2011 00:00,Automovil,Great wall,Deer 4x2,-44.839757,-20.1361111,Sunday,January
32302,21-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-100.4270033,17.0856181,Friday,January
32303,23-01-2011 00:00,Camioneta,Nissan,Otra,-0.4403373,39.1864526,Sunday,January
32304,20-01-2011 00:00,Automovil,Nissan,V16,-70.7162679,-33.4151179,Thursday,January
32305,20-01-2011 00:00,Automovil,Nissan,V16 ex 1.6 sedan,-70.7162679,-33.4151179,Thursday,January
32307,21-01-2011 00:00,Automovil,Suzuki,Swift gl,-70.6073155,-33.4955473,Friday,January
32308,23-01-2011 00:00,Automovil,Mitsubishi,Otra,-81.490843,12.8086902,Sunday,January
32310,25-01-2011 00:00,Camioneta,Kia motors,Frontier 2.7 plus c/s,-65.0062677,-31.7248167,Tuesday,January
32311,21-01-2011 00:00,Automovil,Samsung,Sm3 pe at (entry),-70.6573484,-33.4787402,Friday,January
32312,25-01-2011 00:00,Camioneta,Toyota,Yaris gl,-67.5072025,-29.151912199999998,Tuesday,January
32313,25-01-2011 00:00,Camioneta,Hyundai,Porter hr camioneta,-71.2146649,-30.6041059,Tuesday,January
32314,25-01-2011 00:00,Automovil,Alfa romeo,Alfa 33 1.3,-70.57214559,-33.4532485,Tuesday,January
32315,25-01-2011 00:00,Furgon,Renault,Kerax 370.19 t,-70.74597804,-33.51626066,Tuesday,January
32316,25-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-72.7941439,-46.949593,Tuesday,January
32317,25-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-5.9981031,37.5271561,Tuesday,January
32318,25-01-2011 00:00,Automovil,Toyota,Yaris gl,-4.0741953,40.469319,Tuesday,January
32319,25-01-2011 00:00,Station wagon,Samsung,Sm3 pe at (entry),-52.1580901,-22.9329668,Tuesday,January
32321,27-01-2011 00:00,Todo terreno,Toyota,Advantage 4wd,-79.3666964,-1.3397667,Thursday,January
32322,27-01-2011 00:00,Automovil,Nissan,Terrano,-70.59780045,-33.42994455,Thursday,January
32323,27-01-2011 00:00,Automovil,Hyundai,Getz 1.3 gl 2ab 3p mp3,-70.6699391,-33.40743086,Thursday,January
32324,27-01-2011 00:00,Automovil,Kia motors,Rio 1.3 ls dh,-47.3058605,-22.7582106,Thursday,January
32325,27-01-2011 00:00,Automovil,Ford taunus,Otra,-75.221488,5.1838481,Thursday,January
32326,27-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-73.0639285,-36.8194239,Thursday,January
32327,31-01-2011 00:00,Automovil,Toyota,Rav4 lujo,-90.5914425,14.569297199999998,Monday,January
32328,31-01-2011 00:00,Automovil,Toyota,Yaris gl,-71.5159564,-32.922003499999995,Monday,January
32329,31-01-2011 00:00,Automovil,Toyota,Yaris gl,-70.5724046,-33.427008,Monday,January
32330,31-01-2011 00:00,Automovil,Mazda,Mazda3 s br3rlaa,-71.5465335,-32.9294812,Monday,January
32331,31-01-2011 00:00,Camioneta,Nissan,Navara 4x4 d/c diesel at,-68.8868691,-33.0025477,Monday,January
32332,31-01-2011 00:00,Automovil,Toyota,Corolla,-70.5942606,-33.404723600000004,Monday,January
32333,31-01-2011 00:00,Todo terreno,Kia motors,Sportage,-101.3378101,19.715785600000004,Monday,January
32334,29-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,6.689846965,51.0778263,Saturday,January
32335,31-01-2011 00:00,Automovil,Volkswagen,Golf r32,-58.8167829,-34.52773320000001,Monday,January
32336,29-01-2011 00:00,Camiones,Hyundai,H-1 2.4 svx 7s,-70.6786699,-33.3665801,Saturday,January
32337,01-02-2011 00:00,Todo terreno,Toyota,Rav4 std,-49.3862136,-16.6601928,Tuesday,February
32338,31-01-2011 00:00,Automovil,Mazda,Mazda3 s br3rlaa,-70.6680953,-33.3394834,Monday,January
32339,29-01-2011 00:00,Furgon,Hyundai,H1 2.4 hsv 7s at sr,-43.23275186,-22.8788134,Saturday,January
32340,22-01-2011 00:00,Automovil,Toyota,Yaris gl,-70.41450034,-23.68524605,Saturday,January
32341,02-02-2011 00:00,Automovil,Toyota,Yaris gl,-4.634462,40.8118343,Wednesday,February
32342,02-02-2011 00:00,Furgon,Citroen,Berlingo,-116.6846795,32.6577937,Wednesday,February
32343,01-02-2011 00:00,Automovil,Toyota,Yaris gl,-73.0528496,-36.8028648,Tuesday,February
32344,02-02-2011 00:00,Automovil,Toyota,Yaris gl,-70.5800215,-33.382548,Wednesday,February
32345,01-02-2011 00:00,Automovil,Kia motors,Rio 1.3 ls dh,-72.7096853,-42.919940999999994,Tuesday,February
32346,27-01-2011 00:00,Station wagon,Citroen,Berlingo multispace 1ab,-70.3083228,-18.4838754,Thursday,January
32347,02-02-2011 00:00,Minibus,Suzuki,Grand nomade 2.0 glx spac,-121.9361944,37.3533529,Wednesday,February
32348,02-02-2011 00:00,Todo terreno,Toyota,Advantage rav4 dx,-70.6211596,-33.4189844,Wednesday,February
32349,03-02-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl at abs 2ab,-70.5107303,-33.3454138,Thursday,February
32351,03-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-83.2321479,34.237790999999994,Thursday,February
32352,03-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.5274663,-33.407458,Thursday,February
32353,31-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-58.4805481,-34.6509644,Monday,January
32354,31-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-58.4805481,-34.6509644,Monday,January
32355,03-02-2011 00:00,Camioneta,Nissan,Terrano,-71.2455653,-29.910094,Thursday,February
32356,04-02-2011 00:00,Todo terreno,Toyota,Rav4 std,-70.5606417,-33.60311779999999,Friday,February
32357,04-02-2011 00:00,Automovil,Toyota,Yaris gl,-73.2381187,-39.8302239,Friday,February
32360,03-02-2011 00:00,Automovil,Mazda,Mazda3 sedan s,-70.640549,-33.4011538,Thursday,February
32362,04-02-2011 00:00,Camioneta,Zx,Landmark 4x2 gsl mt dab,10.09618637,46.69972935,Friday,February
32363,04-02-2011 00:00,Todo terreno,Toyota,Land cruiser,-71.62495007,-33.66183265,Friday,February
32364,05-02-2011 00:00,Station wagon,Suzuki,Grand nomade 2.0 glx spac,-73.2353213,-39.8389719,Saturday,February
32365,05-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-94.9879827,29.598562,Saturday,February
32366,04-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-71.4034171,-33.033031699999995,Friday,February
32367,05-02-2011 00:00,Automovil,Toyota,Yaris gl,-73.0639285,-36.8194239,Saturday,February
32368,05-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-84.139669,9.7220294,Saturday,February
32369,04-02-2011 00:00,Camioneta,Nissan,D21 d/c std 4x2 md2112s,-58.44322324,-34.5889818,Friday,February
32370,04-02-2011 00:00,Automovil,Dodge,Nitro se 3.7 v6 4x4,-74.1765479,4.585612,Friday,February
32371,06-02-2011 00:00,Automovil,Toyota,Yaris gl,-70.58562433,-33.440856,Sunday,February
32372,06-02-2011 00:00,Furgon,Kia motors,Besta ambulan 2.7 mec,-70.58499429,-33.47374155,Sunday,February
32373,07-02-2011 00:00,Station wagon,Toyota,Rav4 std,-63.5646303,-32.0372684,Monday,February
32374,07-02-2011 00:00,Automovil,Citroen,C-3 1.4,-8.4860705,42.6897701,Monday,February
32375,07-02-2011 00:00,Automovil,Toyota,Yaris gl,-71.6997224,-45.909393,Monday,February
32376,08-02-2011 00:00,Motocicletas,Proton,Otra,-74.9999999,-11.7499999,Tuesday,February
32378,08-02-2011 00:00,Automovil,Kia motors,Rio 1.3 ls dh,-58.3377069,-34.795564299999995,Tuesday,February
32379,06-02-2011 00:00,Automovil,Ford,Ecosport xls 4x2 1.6l,-70.5445257,-33.493478499999995,Sunday,February
32380,07-02-2011 00:00,Station wagon,Toyota,Rav4 std,-100.5,22.5000001,Monday,February
32381,08-02-2011 00:00,Automovil,Toyota,Yaris gl,-72.7416549,-16.631259699999998,Tuesday,February
32382,07-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,12.4528349,41.9034912,Monday,February
32383,08-02-2011 00:00,Todo terreno,Toyota,Rav4 std,-68.91499901,-37.3865902,Tuesday,February
32384,08-02-2011 00:00,Automovil,Kia motors,Cerato ex 1 6 mec.ac dab,-43.4111133,-21.7158129,Tuesday,February
32385,08-02-2011 00:00,Automovil,Toyota,Yaris gl,-54.44050367,-25.69312475,Tuesday,February
32386,08-02-2011 00:00,Station wagon,Toyota,Rav4 std,-70.6030245,-33.4439563,Tuesday,February
32388,09-02-2011 00:00,Furgon,Hyundai,H1 2.4 hsv 7s at sr,-70.7777706,-33.5292527,Wednesday,February
32389,09-02-2011 00:00,Automovil,Toyota,Yaris gl,-70.6246964,-33.4558415,Wednesday,February
32390,09-02-2011 00:00,Automovil,Suzuki,Swift 1.5 gl ac,-70.5962516,-33.5841594,Wednesday,February
32391,10-02-2011 00:00,Automovil,Hyundai,H-1 2.4 hsv 7s at sr,-79.2637528,43.732428999999996,Thursday,February
32392,10-02-2011 00:00,Automovil,Chevrolet,Aveo ls hb 5p 1.4 16v mt,-100.5700508,26.57133255,Thursday,February
32393,10-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-77.33462398,25.03394235,Thursday,February
32394,10-02-2011 00:00,Automovil,Chevrolet,Aveo ls hb 5p 1.4 16v mt,-70.65167116,-33.48100002,Thursday,February
32396,11-02-2011 00:00,Automovil,Peugeot,206 cc 1.6 16v,-89.5800964,13.9984143,Friday,February
32397,11-02-2011 00:00,Automovil,Toyota,Yaris gl,-70.5500828,-33.4034453,Friday,February
32398,11-02-2011 00:00,Station wagon,Mitsubishi,Outlander gls,-6.0083802,39.95254570000001,Friday,February
32399,14-02-2011 00:00,Automovil,Toyota,Yaris gl,-70.5164221,-33.3992786,Monday,February
32400,12-02-2011 00:00,Station wagon,Suzuki,Grand nomade 2.0 glx spac,-77.47207003,34.766176,Saturday,February
32401,12-02-2011 00:00,Station wagon,Suzuki,Grand nomade 2.0 glx spac,-5.3212528,39.449386499999996,Saturday,February
32402,12-02-2011 00:00,Station wagon,Kia motors,Otra,-6.4639673,40.2122236,Saturday,February
32403,13-02-2011 00:00,Automovil,Audi,A3 2.0 fsi mecanico 6 vel,-103.4946271,25.589395899999996,Sunday,February
32405,13-02-2011 00:00,Automovil,Hyundai,Accent 1.3 l,-70.5597967,-33.455936,Sunday,February
32406,13-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-3.6368321,37.2035633,Sunday,February
32407,13-02-2011 00:00,Camioneta,Mazda,3000,-70.3068872,-18.471809,Sunday,February
32408,14-02-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl at abs 2ab,-70.7963573,-33.5506973,Monday,February
32409,14-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-97.1822509,20.3831428,Monday,February
32410,15-02-2011 00:00,Automovil,Toyota,Yaris gl,-5.947645141,42.54018060000001,Tuesday,February
32411,15-02-2011 00:00,Station wagon,Toyota,Rav4 std,-107.991707,61.0666922,Tuesday,February
32412,15-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-57.7212693,-25.2889728,Tuesday,February
32413,15-02-2011 00:00,Automovil,Toyota,Yaris gl,-76.2669202,8.6033347,Tuesday,February
32414,15-02-2011 00:00,Automovil,Toyota,Yaris gl,-73.1476761,-37.076044,Tuesday,February
32415,15-02-2011 00:00,Automovil,Chevrolet,Otra,-79.41890957,43.63252975,Tuesday,February
32416,16-02-2011 00:00,Automovil,Toyota,Yaris gl,-72.0519066,-45.580135399999996,Wednesday,February
32417,16-02-2011 00:00,Automovil,Toyota,Corolla,-73.0314532,-36.817628799999994,Wednesday,February
32418,16-02-2011 00:00,Station wagon,Kia motors,Sportage,-5.4718603,41.8135325,Wednesday,February
32419,16-02-2011 00:00,Furgon,Citroen,Berlingo multispace 1ab,-70.6634473,-33.5707842,Wednesday,February
32421,17-02-2011 00:00,Automovil,Toyota,Yaris gli,-68.74007246,-56.45240645,Thursday,February
32422,17-02-2011 00:00,Automovil,Mazda,Mazda2 ac aut,-70.5867937,-33.5142027,Thursday,February
32423,16-02-2011 00:00,Station wagon,Toyota,Rav4 std,-93.2780042,16.806454000000002,Wednesday,February
32424,16-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,4.87986886,51.80617465,Wednesday,February
32425,16-02-2011 00:00,Automovil,Kia motors,Frontier 2.7 plus c/s,-90.4423446,14.544162,Wednesday,February
32426,17-02-2011 00:00,Automovil,Toyota,Yaris gl,-149.445078,-17.68749295,Thursday,February
32427,17-02-2011 00:00,Automovil,Nissan,V16,-60.9821066,10.8677845,Thursday,February
32428,16-02-2011 00:00,Automovil,Toyota,Yaris gl,-71.2312166,-29.909836699999996,Wednesday,February
32430,18-02-2011 00:00,Automovil,Kia motors,Rio 1.5 dlx at dh a/c,-70.6057056,-33.4200748,Friday,February
32431,17-02-2011 00:00,Automovil,Honda,Nc 50,-59.12747668,-34.42717225,Thursday,February
32432,19-02-2011 00:00,Station wagon,Suzuki,Grand nomade 2.0 glx spac,-70.5685625,-33.619112799999996,Saturday,February
32433,19-02-2011 00:00,Automovil,Ford,Ranger,-1.5804921,37.409962799999995,Saturday,February
32434,21-02-2011 00:00,Automovil,Hyundai,Accent 1.5 gls,-99.9611985,20.3982253,Monday,February
32435,20-02-2011 00:00,Station wagon,Suzuki,Grand nomade 2.0 glx spac,-70.5392337,-33.515077000000005,Sunday,February
32440,21-02-2011 00:00,Todo terreno,Toyota,Rav4 std,9.7385532,52.374477899999995,Monday,February
32441,21-02-2011 00:00,Camioneta,Chevrolet,Luv 1.6 d/c,-70.56041151,-33.419245399999994,Monday,February
32442,19-02-2011 00:00,Camioneta,Mitsubishi,Otra,-6.7255495,40.44665560000001,Saturday,February
32443,23-02-2011 00:00,Station wagon,Kia motors,Sportage,-84.0270303,9.950838699999998,Wednesday,February
32444,22-02-2011 00:00,Automovil,Toyota,Corolla,-70.6591444,-33.531643599999995,Tuesday,February
32445,23-02-2011 00:00,Station wagon,Kia motors,Sportage,-81.490843,12.8086902,Wednesday,February
32446,23-02-2011 00:00,Automovil,Toyota,Rav4 std,-70.5355762,-33.3827425,Wednesday,February
32447,23-02-2011 00:00,Automovil,Hyundai,Accent 1.3 l,-70.7781477,-33.4226484,Wednesday,February
32448,23-02-2011 00:00,Automovil,Fiat,Uno 1.4 ie,-70.7405407,-33.3508111,Wednesday,February
32449,24-02-2011 00:00,Automovil,Chevrolet,Otra,-85.1714223,10.820623,Thursday,February
32450,24-02-2011 00:00,Camioneta,Toyota,Hilux diesel 4x4 a/a,-70.38674339,-23.6362924,Thursday,February
32451,25-02-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl at abs 2ab,-99.1765634,23.719720600000002,Friday,February
32452,25-02-2011 00:00,Todo terreno,Nissan,Pathfinder,-70.6089133,-33.4204891,Friday,February
32453,24-02-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl at abs 2ab,-89.4245863,16.503583499999998,Thursday,February
32454,26-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.5745163,-33.4107168,Saturday,February
32455,26-02-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-69.614835,-23.2119318,Saturday,February
32456,27-02-2011 00:00,Automovil,Kia motors,Rio 1.3 ls dh,-70.6057301,-33.5268289,Sunday,February
32457,15-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-55.8676405,-27.4485995,Saturday,January
32458,01-03-2011 00:00,Automovil,Toyota,Yaris gl,-70.5734167,-33.4333617,Tuesday,March
32459,28-02-2011 00:00,Automovil,Hyundai,Accent 1.3 l,-102.4583668,21.168049,Monday,February
32460,27-02-2011 00:00,Station wagon,Suzuki,Grand nomade 2.0 glx spac,-4.5206188,36.8521899,Sunday,February
32461,28-02-2011 00:00,Todo terreno,Dodge,Durango 4.7 l 4x2,-75.70465063,4.8197168,Monday,February
32462,28-02-2011 00:00,Camioneta,Chevrolet,Luv 1.6 d/c,-68.0789697,-22.1962266,Monday,February
32463,01-03-2011 00:00,Automovil,Mazda,Artis glx,-98.9741913,19.5974857,Tuesday,March
32464,02-03-2011 00:00,Camiones,Ford,Focus ghia sedan,-52.3665798,-28.284828499999996,Wednesday,March
32465,01-03-2011 00:00,Camioneta,Nissan,X trail s 4x4 cuero,-85.8588515,13.459388800000001,Tuesday,March
32466,01-03-2011 00:00,Automovil,Toyota,Yaris gl,-69.14511314,-33.3646052,Tuesday,March
32468,02-03-2011 00:00,Automovil,Suzuki,Ss 90 gl,-70.5791771,-33.4130944,Wednesday,March
32470,03-03-2011 00:00,Automovil,Hyundai,Tucson 2.0 gl at abs 2ab,-70.6039762,-33.4469337,Thursday,March
32471,01-03-2011 00:00,Station wagon,Toyota,Rav4 std,166.4352572,-22.231628399999998,Tuesday,March
32472,03-03-2011 00:00,Camiones,Hyundai,Porter hr chasis,-62.23154639,-38.7540622,Thursday,March
32473,04-03-2011 00:00,Minibus,Mitsubishi,L200,-70.6531705,-33.399891499999995,Friday,March
32474,04-03-2011 00:00,Automovil,Toyota,Yaris gl,-2.9349458,43.2629489,Friday,March
32475,06-03-2011 00:00,Automovil,Mazda,Mazda rx8,-70.59350968,-33.51465225,Sunday,March
32476,04-03-2011 00:00,Automovil,Toyota,Yaris gl,-75.74048283,4.797208900000001,Friday,March
32477,07-03-2011 00:00,Automovil,Volkswagen,Golf r32,-70.6066553,-33.51256,Monday,March
32478,06-03-2011 00:00,Station wagon,Jeep,Compass,-71.7446701,-35.675203,Sunday,March
32480,07-03-2011 00:00,Camioneta,Mitsubishi,L200,-70.1351001,-20.225023699999998,Monday,March
32481,07-03-2011 00:00,Camioneta,Mitsubishi,L200,-5.970261328,37.401224600000006,Monday,March
32482,06-03-2011 00:00,Automovil,Toyota,Yaris gl,-69.5110022,-19.9241033,Sunday,March
32483,07-03-2011 00:00,Automovil,Nissan,Navara 4x2 d/c dies cuero,-70.60785528,-33.4415273,Monday,March
32484,08-03-2011 00:00,Camioneta,Nissan,X trail s 4x4 cuero,-64.2027352,-31.407368800000004,Tuesday,March
32485,09-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.6014954,-33.418201399999994,Wednesday,March
32486,09-03-2011 00:00,Camioneta,Chevrolet,Luv d-max cc 3.0d ac,-70.6464016,-33.47760460000001,Wednesday,March
32487,09-03-2011 00:00,Automovil,Toyota,Yaris gl,-115.3595665,33.0305487,Wednesday,March
32488,09-03-2011 00:00,Station wagon,Suzuki,Swift 1 3 ga,126.0689591,9.94120015,Wednesday,March
32489,08-03-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl at abs 2ab,-70.56578538,-33.380150199999996,Tuesday,March
32490,10-03-2011 00:00,Automovil,Toyota,Yaris gl,-70.5363243,-33.3845856,Thursday,March
32491,10-03-2011 00:00,Station wagon,Subaru,Impreza 1.6i 4d ts bl mt,-70.7578916,-28.572609999999997,Thursday,March
32492,10-03-2011 00:00,Automovil,Toyota,Celica liftback gl,-72.65571631,-53.4145832,Thursday,March
32493,09-03-2011 00:00,Station wagon,Toyota,Rav4 std,-58.41938871,-34.57201115,Wednesday,March
32495,26-02-2011 00:00,Motocicletas,Mv agusta,312rr 1078,-5.3192526,36.5195885,Saturday,February
32496,11-03-2011 00:00,Automovil,Kia motors,Rio 1.3 ls dh,-5.095047,40.9133128,Friday,March
32497,05-03-2011 00:00,Todo terreno,Toyota,Rav4 std,-70.7384351,-33.472114000000005,Saturday,March
32498,11-03-2011 00:00,Automovil,Toyota,Rav4 std,-71.3610071,-34.644211299999995,Friday,March
32499,07-03-2011 00:00,Todo terreno,Toyota,Hilux c/s chassis corto,-78.0134163,-1.4922447,Monday,March
32500,11-03-2011 00:00,Automovil,Hyundai,Elantra hd 1.6 gls at 2ab,-71.4434913,-33.043703,Friday,March
32501,08-03-2011 00:00,Automovil,Chevrolet,Aveo ii ls hb 3p 1.4 mt,-70.6019824,-33.4462783,Tuesday,March
32502,10-03-2011 00:00,Automovil,Subaru,Legacy 1.8 dl,-75.221488,5.1838481,Thursday,March
32503,11-03-2011 00:00,Automovil,Toyota,Yaris gl,-70.5629888,-33.3850406,Friday,March
32504,10-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-77.0267936,-12.075681900000001,Thursday,March
32505,11-03-2011 00:00,Station wagon,Toyota,Fj cruiser 4.0 mec,-70.56578538,-33.380150199999996,Friday,March
32506,11-03-2011 00:00,Automovil,Peugeot,206 r garros,-70.5609728,-33.4432655,Friday,March
32507,11-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-57.9957961,-38.34168029999999,Friday,March
32509,11-03-2011 00:00,Automovil,Toyota,Yaris gl,-107.6658709,24.759900100000003,Friday,March
32510,13-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.6261496,-33.4465868,Sunday,March
32511,11-03-2011 00:00,Automovil,Kia motors,Frontier 2.7 plus c/s,28.7452024,-25.8245929,Friday,March
32512,11-03-2011 00:00,Camioneta,Nissan,D21 d/c std 4x2 md2112s,-73.0516109,-36.846646,Friday,March
32514,13-03-2011 00:00,Automovil,Toyota,Yaris sport xli,-70.61722343,-33.45619105,Sunday,March
32515,11-03-2011 00:00,Todo terreno,Hyundai,Tucson 2.0 gl at abs 2ab,-70.60913311,-33.41463613,Friday,March
32517,15-03-2011 00:00,Automovil,Mazda,Artis glx,-70.6816559,-33.4029534,Tuesday,March
32518,04-03-2011 00:00,Automovil,Hyundai,Tucson 2.0 gl at abs 2ab,-65.2271983,-26.8298446,Friday,March
32519,14-03-2011 00:00,Automovil,Subaru,Impreza 1.6 gl,-47.49393787,-21.715459399999997,Monday,March
32520,14-03-2011 00:00,Automovil,Kia motors,Otra,-70.5453363,-33.3868704,Monday,March
32521,12-03-2011 00:00,Camioneta,Nissan,Terrano,-70.5947596,-33.43901502,Saturday,March
32523,16-03-2011 00:00,Automovil,Kia motors,Frontier 2.7 plus c/s,-75.5710624,6.3217127,Wednesday,March
32524,15-03-2011 00:00,Camiones,Chevrolet,Aveo ls nb 1.4 16v mt,-90.4435392,14.572792499999998,Tuesday,March
32525,15-03-2011 00:00,Todo terreno,Suzuki,Grand nomade 2.0 glx spac,-84.8700307,12.372492800000002,Tuesday,March
32527,29-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,6.689846965,51.0778263,Saturday,January
32528,16-03-2011 00:00,Automovil,Hyundai,Accent 1.3 l,-70.58199827,-33.37497871,Wednesday,March
32529,16-03-2011 00:00,Automovil,Kia motors,Frontier 2.7 plus c/s,-72.9924776,-38.193317900000004,Wednesday,March
32530,16-03-2011 00:00,Automovil,Toyota,Yaris gl,-70.6120414,-33.460009899999996,Wednesday,March
32531,15-03-2011 00:00,Camiones,Chevrolet,Aveo ls nb 1.4 16v mt,-70.39565004,-23.659639000000002,Tuesday,March
32532,16-03-2011 00:00,Todo terreno,Toyota,Rav4 std,-2.5076323,40.11912120000001,Wednesday,March
32533,12-02-2011 00:00,Camioneta,Toyota,Yaris gl,14.3522805,51.786952899999996,Saturday,February
32534,16-03-2011 00:00,Automovil,Chevrolet,Aveo ls hb 5p 1.4 16v mt,-6.0462198,36.8515196,Wednesday,March
32535,18-03-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,0.7755847,42.7778966,Friday,March
32536,15-03-2011 00:00,Station wagon,Great wall,Deer 4x2 equip,-16.9867218,32.66452,Tuesday,March
32537,01-03-2011 00:00,Automovil,Toyota,Yaris gl,-58.4591435,-34.707625,Tuesday,March
32538,17-03-2011 00:00,Automovil,Toyota,Yaris gl,-70.6018683,-33.45760572,Thursday,March
32539,18-03-2011 00:00,Todo terreno,Subaru,Impreza 1.6 4d at awd 78f,-70.5363243,-33.3845856,Friday,March
32540,18-03-2011 00:00,Camiones,Chevrolet,Aveo ls nb 1.4 16v mt,-70.71495671,-33.49003051,Friday,March
32541,18-03-2011 00:00,Automovil,Kia motors,Rio 1.3 ls dh,-70.6596057,-33.472937699999996,Friday,March
32542,18-03-2011 00:00,Automovil,Toyota,Yaris gl,-66.3505353,-33.274788199999996,Friday,March
32543,02-01-2011 00:00,Automovil,Kia motors,Rio 1.3 ls dh,-58.5837073,-34.8437794,Sunday,January
